game_id,stint_id,home_lineup,away_lineup,n_pos,home_points,away_points,minutes,margin
0022300066,9,203914_204060_1628371_1628976_1630175,1627832_1628415_1629111_1630224_1631095,5,0,4,1.1700000000000017,-80
0022300066,10,204060_1628976_1630175_1630591_1631094,1628415_1629111_1630224_1631095_1641708,5,4,3,1.7300000000000004,20
0022300066,11,1628365_1628976_1630532_1630591_1631094,1628415_1629111_1630224_1631095_1641708,4,5,0,0.5199999999999996,125
0022300066,13,1628365_1628976_1630532_1630591_1631094,1627832_1628415_1630224_1630578_1631095,4,1,0,0.879999999999999,25
0022300066,14,1628365_1628976_1630532_1630591_1631094,1627832_1628415_1630224_1630256_1630578,33,13,25,8.18,-36.36363636363637
0022300066,16,1628365_1628976_1630532_1630591_1631094,1627832_1628415_1630256_1630578_1641708,11,8,4,2.5600000000000023,36.36363636363637
0022300066,17,1628365_1629021_1630175_1630532_1631094,1628415_1629111_1630224_1630256_1641708,2,2,0,0.5,100
0022300066,18,203914_1628371_1629021_1630175_1630532,1628415_1629111_1630224_1630256_1641708,3,3,0,0.22999999999999687,100
0022300066,19,203914_204060_1628371_1629021_1630175,201145_1628415_1630224_1630256_1641708,21,13,4,4.1200000000000045,42.857142857142854
0022300066,20,203914_204060_1628371_1629021_1630175,203493_1627832_1630578_1631095_1641715,3,2,0,0.75,66.66666666666667
0022300066,21,203914_204060_1629021_1630175_1630532,201145_203493_1627832_1631095_1641715,4,0,2,0.9299999999999997,-50
0022300066,22,203914_204060_1630175_1630532_1631094,201145_203493_1627832_1631095_1641715,2,2,2,0.9299999999999997,0
